NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
6,Município,45,Pessoas,38942,2207801,Paulistana - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207850,Pavussu - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,43817,2207900,Pedro II - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207934,Pedro Laurentino - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2207959,Nova Santa Rita - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,78409,2208007,Picos - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10588,2208106,Pimenteiras - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16126,2208205,Pio IX - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,31163,2208304,Piracuruca - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,63162,2208403,Piripiri - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14324,2208502,Porto - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208551,Porto Alegre do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2710,2208601,Prata do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208650,Queimada Nova - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6882,2208700,Redenção do Gurguéia - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20537,2208809,Regeneração - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208858,Riacho Frio - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2208874,Ribeira do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11913,2208908,Ribeiro Gonçalves - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9789,2209005,Rio Grande do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9701,2209104,Santa Cruz do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209153,Santa Cruz dos Milagres - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5616,2209203,Santa Filomena - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4458,2209302,Santa Luz - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209351,Santana do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209377,Santa Rosa do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5073,2209401,Santo Antônio de Lisboa - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209450,Santo Antônio dos Milagres - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5621,2209500,Santo Inácio do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209559,São Braz do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5537,2209609,São Félix do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209658,São Francisco de Assis do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6675,2209708,São Francisco do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209757,São Gonçalo do Gurguéia - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5200,2209807,São Gonçalo do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6839,2209856,São João da Canabrava - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209872,São João da Fronteira - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7288,2209906,São João da Serra - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209955,São João da Varjota - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2209971,São João do Arraial - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38172,2210003,São João do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210052,São José do Divino - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5924,2210102,São José do Peixe - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6525,2210201,São José do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9728,2210300,São Julião - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210359,São Lourenço do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210375,São Luis do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210383,São Miguel da Baixa Grande - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210391,São Miguel do Fidalgo - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24829,2210409,São Miguel do Tapuio - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11520,2210508,São Pedro do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,44208,2210607,São Raimundo Nonato - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210623,Sebastião Barros - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210631,Sebastião Leal - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210656,Sigefredo Pacheco - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22147,2210706,Simões - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13451,2210805,Simplício Mendes - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5266,2210904,Socorro do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210938,Sussuapara - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210953,Tamboril do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2210979,Tanque do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,599272,2211001,Teresina - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,41328,2211100,União - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15913,2211209,Uruçuí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20600,2211308,Valença do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211357,Várzea Branca - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8079,2211407,Várzea Grande - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211506,Vera Mendes - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211605,Vila Nova do Piauí - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2211704,Wall Ferraz - PI,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7889,2300101,Abaiara - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10191,2300150,Acarape - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,45505,2300200,Acaraú - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,49259,2300309,Acopiara - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13219,2300408,Aiuaba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8606,2300507,Alcântaras - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4806,2300606,Altaneira - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13610,2300705,Alto Santo - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25161,2300754,Amontada - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5086,2300804,Antonina do Norte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9516,2300903,Apuiarés - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46305,2301000,Aquiraz - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,60687,2301109,Aracati - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22508,2301208,Aracoiaba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2301257,Ararendá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17409,2301307,Araripe - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10578,2301406,Aratuba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7387,2301505,Arneiroz - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19610,2301604,Assaré - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24491,2301703,Aurora - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5412,2301802,Baixio - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14364,2301851,Banabuiú - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38430,2301901,Barbalha - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14759,2301950,Barreira - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19375,2302008,Barro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12929,2302057,Barroquinha - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,27147,2302107,Baturité - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,36801,2302206,Beberibe - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25966,2302305,Bela Cruz - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,47918,2302404,Boa Viagem - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,33721,2302503,Brejo Santo - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,51035,2302602,Camocim - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23282,2302701,Campos Sales - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,61827,2302800,Canindé - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15559,2302909,Capistrano - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12432,2303006,Caridade - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17747,2303105,Cariré - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21318,2303204,Caririaçu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17571,2303303,Cariús - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13625,2303402,Carnaubal - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46507,2303501,Cascavel - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11934,2303600,Catarina - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2303659,Catunda - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,165099,2303709,Caucaia - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22930,2303808,Cedro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10560,2303907,Chaval - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2303931,Choró - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15492,2303956,Chorozinho - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17565,2304004,Coreaú - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,66652,2304103,Crateús - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,90519,2304202,Crato - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14884,2304236,Croatá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20098,2304251,Cruz - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8441,2304269,Deputado Irapuan Pinheiro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6437,2304277,Ereré - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20410,2304285,Eusébio - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17625,2304301,Farias Brito - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15245,2304350,Forquilha - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1768637,2304400,Fortaleza - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2304459,Fortim - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9704,2304509,Frecheirinha - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5565,2304608,General Sampaio - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14365,2304657,Graça - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,41501,2304707,Granja - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4743,2304806,Granjeiro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8079,2304905,Groaíras - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17562,2304954,Guaiúba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,30312,2305001,Guaraciaba do Norte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5293,2305100,Guaramiranga - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17900,2305209,Hidrolândia - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18283,2305233,Horizonte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11253,2305266,Ibaretama - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20031,2305308,Ibiapina - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8598,2305332,Ibicuitinga - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13661,2305357,Icapuí - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,60466,2305407,Icó - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,75649,2305506,Iguatu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24031,2305605,Independência - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10849,2305654,Ipaporanga - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11284,2305704,Ipaumirim - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,35689,2305803,Ipu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,35099,2305902,Ipueiras - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14015,2306009,Iracema - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17155,2306108,Irauçuba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5701,2306207,Itaiçaba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2306256,Itaitinga - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,33645,2306306,Itapajé - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,77263,2306405,Itapipoca - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12854,2306504,Itapiúna - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25548,2306553,Itarema - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13853,2306603,Itatira - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17580,2306702,Jaguaretama - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7718,2306801,Jaguaribara - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32340,2306900,Jaguaribe - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25917,2307007,Jaguaruana - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23964,2307106,Jardim - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6863,2307205,Jati - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,2307254,Jijoca de Jericoacoara - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,173566,2307304,Juazeiro do Norte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21100,2307403,Jucás - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,30751,2307502,Lavras da Mangabeira - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,41700,2307601,Limoeiro do Norte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12660,2307635,Madalena - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,157151,2307650,Maracanaú - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,71705,2307700,Maranguape - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20704,2307809,Marco - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6447,2307908,Martinópole - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23689,2308005,Massapê - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,37153,2308104,Mauriti - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10446,2308203,Meruoca - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24187,2308302,Milagres - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12019,2308351,Milhã - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10052,2308377,Miraíma - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29228,2308401,Missão Velha - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,40833,2308500,Mombaça - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15527,2308609,Monsenhor Tabosa - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,58912,2308708,Morada Nova - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6272,2308807,Moraújo - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14526,2308906,Morrinhos - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11952,2309003,Mucambo - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7842,2309102,Mulungu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11354,2309201,Nova Olinda - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,37832,2309300,Nova Russas - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26318,2309409,Novo Oriente - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19828,2309458,Ocara - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22014,2309508,Orós - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,31800,2309607,Pacajus - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,60148,2309706,Pacatuba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10100,2309805,Pacoti - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5006,2309904,Pacujá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7946,2310001,Palhano - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10236,2310100,Palmácia - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20942,2310209,Paracuru - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19791,2310258,Paraipaba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,30079,2310308,Parambu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10447,2310407,Paramoti - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38800,2310506,Pedra Branca - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6435,2310605,Penaforte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32252,2310704,Pentecoste - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14792,2310803,Pereiro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12442,2310852,Pindoretama - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13097,2310902,Piquet Carneiro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9472,2310951,Pires Ferreira - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11057,2311009,Poranga - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15027,2311108,Porteiras - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8148,2311207,Potengi - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5784,2311231,Potiretama - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17345,2311264,Quiterianópolis - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,72224,2311306,Quixadá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15679,2311355,Quixelô - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,59100,2311405,Quixeramobim - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13801,2311504,Quixeré - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22757,2311603,Redenção - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17305,2311702,Reriutaba - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46566,2311801,Russas - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15461,2311900,Saboeiro - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12645,2311959,Salitre - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22447,2312007,Santana do Acaraú - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15403,2312106,Santana do Cariri - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,49343,2312205,Santa Quitéria - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,36700,2312304,São Benedito - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29286,2312403,São Gonçalo do Amarante - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8018,2312502,São João do Jaguaribe - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10609,2312601,São Luís do Curu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26597,2312700,Senador Pompeu - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5175,2312809,Senador Sá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,127489,2312908,Sobral - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15831,2313005,Solonópole - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25106,2313104,Tabuleiro do Norte - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26260,2313203,Tamboril - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10113,2313252,Tarrafas - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,51339,2313302,Tauá - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11805,2313351,Tejuçuoca - CE,1991,1991,93,População residente,0,Total,0,Total,0,Total
